,type,id,properties.mag,properties.place,properties.time,properties.updated,properties.tz,properties.url,properties.detail,properties.felt,properties.cdi,properties.mmi,properties.alert,properties.status,properties.tsunami,properties.sig,properties.net,properties.code,properties.ids,properties.sources,properties.types,properties.nst,properties.dmin,properties.rms,properties.gap,properties.magType,properties.type,properties.title,geometry.type,geometry.coordinates
1780,Feature,nc75076766,0.71,"13 km NW of The Geysers, CA",1729500816640,1729502237029,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75076766,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75076766&format=geojson,,,,,automatic,0,8,nc,75076766,",nc75076766,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",10.0,0.006211,0.01,127.0,md,earthquake,"M 0.7 - 13 km NW of The Geysers, CA",Point,"[-122.876831054688, 38.841667175293, 2.21000003814697]"
1781,Feature,av93325013,-0.64,"69 km WNW of Beluga, Alaska",1729499985640,1729566917480,,https://earthquake.usgs.gov/earthquakes/eventpage/av93325013,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av93325013&format=geojson,,,,,reviewed,0,0,av,93325013,",av93325013,",",av,",",origin,phase-data,",5.0,0.09984,0.1,235.0,ml,earthquake,"M -0.6 - 69 km WNW of Beluga, Alaska",Point,"[-152.293, 61.351, 2.51]"
1782,Feature,us6000p00d,5.0,"51 km S of Labuha, Indonesia",1729499708646,1729500813040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000p00d,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000p00d&format=geojson,,,,,reviewed,0,385,us,6000p00d,",us6000p00d,",",us,",",origin,phase-data,",43.0,1.855,0.56,83.0,mb,earthquake,"M 5.0 - 51 km S of Labuha, Indonesia",Point,"[127.4696, -1.093, 10]"
1783,Feature,hv74505691,1.7,"20 km SSE of Pāhala, Hawaii",1729499417450,1729633477660,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74505691,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74505691&format=geojson,,,,,reviewed,0,44,hv,74505691,",hv74505691,",",hv,",",origin,phase-data,",26.0,0.1338,0.13,246.0,md,earthquake,"M 1.7 - 20 km SSE of Pāhala, Hawaii",Point,"[-155.381833333333, 19.0446666666667, 35.52]"
1784,Feature,nn00886364,0.1,"2 km WSW of Dayton, Nevada",1729499057501,1729553234847,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00886364,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00886364&format=geojson,,,,,reviewed,0,0,nn,00886364,",nn00886364,",",nn,",",origin,phase-data,",4.0,0.105,0.0797,225.08999999999997,ml,earthquake,"M 0.1 - 2 km WSW of Dayton, Nevada",Point,"[-119.6178, 39.2318, 4.6]"
1785,Feature,us6000p00b,5.2,"60 km S of Labuha, Indonesia",1729499046089,1729500051040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000p00b,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000p00b&format=geojson,,,,,reviewed,0,416,us,6000p00b,",usauto6000p00b,us6000p00b,",",usauto,us,",",internal-moment-tensor,origin,phase-data,",68.0,1.922,0.5,77.0,mb,earthquake,"M 5.2 - 60 km S of Labuha, Indonesia",Point,"[127.3904, -1.1634, 10]"
1786,Feature,us6000p00a,4.9,"65 km SSW of Labuha, Indonesia",1729498113226,1729499452040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000p00a,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000p00a&format=geojson,,,,,reviewed,0,369,us,6000p00a,",us6000p00a,",",us,",",origin,phase-data,",43.0,1.945,0.59,82.0,mb,earthquake,"M 4.9 - 65 km SSW of Labuha, Indonesia",Point,"[127.2924, -1.1854, 10]"
1787,Feature,mb90063878,1.64,"29 km NW of Stanley, Idaho",1729498011060,1729520875040,,https://earthquake.usgs.gov/earthquakes/eventpage/mb90063878,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=mb90063878&format=geojson,,,,,reviewed,0,41,mb,90063878,",mb90063878,",",mb,",",origin,phase-data,",12.0,0.3929,0.15,72.0,ml,earthquake,"M 1.6 - 29 km NW of Stanley, Idaho",Point,"[-115.207666666667, 44.4013333333333, 7.5]"
1788,Feature,nc75076761,0.77,"2 km NNE of The Geysers, CA",1729497844230,1729499234684,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75076761,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75076761&format=geojson,,,,,automatic,0,9,nc,75076761,",nc75076761,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",13.0,0.00881,0.02,97.0,md,earthquake,"M 0.8 - 2 km NNE of The Geysers, CA",Point,"[-122.749168395996, 38.7975006103516, 1.69000005722046]"
1789,Feature,nc75076756,1.42,"31 km ENE of Pinnacles, CA",1729497525390,1729531466514,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75076756,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75076756&format=geojson,,,,,reviewed,0,31,nc,75076756,",nc75076756,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",29.0,0.0545,0.14,99.0,md,earthquake,"M 1.4 - 31 km ENE of Pinnacles, CA",Point,"[-120.854333333333, 36.6861666666667, 8.86]"
1790,Feature,hv74505651,1.21,"13 km SSW of Volcano, Hawaii",1729497420680,1729549808580,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74505651,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74505651&format=geojson,,,,,reviewed,0,23,hv,74505651,",hv74505651,",",hv,",",origin,phase-data,",47.0,0.02122,0.12,82.0,ml,earthquake,"M 1.2 - 13 km SSW of Volcano, Hawaii",Point,"[-155.278833333333, 19.3328333333333, 29.43]"
1791,Feature,nc75076751,0.78,"7 km NW of The Geysers, CA",1729497349990,1729498636612,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75076751,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75076751&format=geojson,,,,,automatic,0,9,nc,75076751,",nc75076751,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",8.0,0.005059,0.01,73.0,md,earthquake,"M 0.8 - 7 km NW of The Geysers, CA",Point,"[-122.809829711914, 38.8183326721191, 3.14000010490417]"
1792,Feature,ak024dk00ctz,2.8,"12 km NNE of Willow, Alaska",1729497065028,1729583657220,,https://earthquake.usgs.gov/earthquakes/eventpage/ak024dk00ctz,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak024dk00ctz&format=geojson,,,2.4,,automatic,0,121,ak,024dk00ctz,",us6000p007,ak024dk00ctz,",",us,ak,",",origin,phase-data,shakemap,",,,0.61,,ml,earthquake,"M 2.8 - 12 km NNE of Willow, Alaska",Point,"[-149.9848, 61.8566, 23]"
1793,Feature,nn00886363,-0.4,"47 km WNW of Indian Springs, Nevada",1729496586866,1729552866702,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00886363,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00886363&format=geojson,,,,,reviewed,0,0,nn,00886363,",nn00886363,",",nn,",",origin,phase-data,",12.0,0.009,0.0775,206.07,ml,earthquake,"M -0.4 - 47 km WNW of Indian Springs, Nevada",Point,"[-116.1838, 36.6952, 3.6]"
1794,Feature,av93024784,0.85,"65 km NE of Nikolski, Alaska",1729496519980,1729655015750,,https://earthquake.usgs.gov/earthquakes/eventpage/av93024784,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av93024784&format=geojson,,,,,reviewed,0,11,av,93024784,",av93024784,",",av,",",origin,phase-data,",6.0,0.0263,0.29,263.0,ml,earthquake,"M 0.9 - 65 km NE of Nikolski, Alaska",Point,"[-168.135166666667, 53.3356666666667, 20.42]"
1795,Feature,ak024djzy7fx,2.5,"67 km SW of Akhiok, Alaska",1729496458701,1729582324040,,https://earthquake.usgs.gov/earthquakes/eventpage/ak024djzy7fx,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak024djzy7fx&format=geojson,,,,,automatic,0,96,ak,024djzy7fx,",us6000p006,ak024djzy7fx,",",us,ak,",",origin,phase-data,",,,0.96,,ml,earthquake,"M 2.5 - 67 km SW of Akhiok, Alaska",Point,"[-154.8585, 56.4674, 99]"
1796,Feature,ak024djzy1et,1.5,"70 km N of Petersville, Alaska",1729496424059,1729496554608,,https://earthquake.usgs.gov/earthquakes/eventpage/ak024djzy1et,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak024djzy1et&format=geojson,,,,,automatic,0,35,ak,024djzy1et,",ak024djzy1et,",",ak,",",origin,phase-data,",,,0.25,,ml,earthquake,"M 1.5 - 70 km N of Petersville, Alaska",Point,"[-150.5941, 63.1268, 117.4]"
1797,Feature,ak024djzwtui,1.6,"55 km W of Cohoe, Alaska",1729496099466,1729496188462,,https://earthquake.usgs.gov/earthquakes/eventpage/ak024djzwtui,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak024djzwtui&format=geojson,,,,,automatic,0,39,ak,024djzwtui,",ak024djzwtui,",",ak,",",origin,phase-data,",,,0.94,,ml,earthquake,"M 1.6 - 55 km W of Cohoe, Alaska",Point,"[-152.2973, 60.4529, 50]"
1798,Feature,uw62055736,1.02,"18 km SSW of Nile, Washington",1729494892670,1729532933950,,https://earthquake.usgs.gov/earthquakes/eventpage/uw62055736,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw62055736&format=geojson,,,,,reviewed,0,16,uw,62055736,",uw62055736,",",uw,",",origin,phase-data,",21.0,0.1757,0.2,166.0,ml,earthquake,"M 1.0 - 18 km SSW of Nile, Washington",Point,"[-121.0695, 46.68266666666667, 9.63]"
1799,Feature,nn00886362,0.0,"8 km NE of Carson City, Nevada",1729493651726,1729552313496,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00886362,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00886362&format=geojson,,,,,reviewed,0,0,nn,00886362,",nn00886362,",",nn,",",origin,phase-data,",3.0,0.14,0.0327,180.73000000000002,ml,earthquake,"M 0.0 - 8 km NE of Carson City, Nevada",Point,"[-119.689, 39.213, 6.4]"
1800,Feature,nc75076731,0.73,"7 km WNW of The Geysers, CA",1729493534370,1729495340216,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75076731,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75076731&format=geojson,,,,,automatic,0,8,nc,75076731,",nc75076731,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",11.0,0.02213,0.21,231.0,md,earthquake,"M 0.7 - 7 km WNW of The Geysers, CA",Point,"[-122.835166931152, 38.7915000915527, 6.71999979019165]"
1801,Feature,ci40958248,0.66,"4 km SSW of Idyllwild, CA",1729493239790,1729517194923,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40958248,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40958248&format=geojson,,,,,reviewed,0,7,ci,40958248,",ci40958248,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",39.0,0.01789,0.14,62.0,ml,earthquake,"M 0.7 - 4 km SSW of Idyllwild, CA",Point,"[-116.7348333, 33.7063333, 17.54]"
1802,Feature,nc75076716,0.65,"12 km SE of Middletown, CA",1729493128410,1729546335257,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75076716,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75076716&format=geojson,,,,,reviewed,0,6,nc,75076716,",nc75076716,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",16.0,0.06504,0.06,56.0,md,earthquake,"M 0.7 - 12 km SE of Middletown, CA",Point,"[-122.5025, 38.691, 6.79]"
1803,Feature,nc75076721,0.65,"13 km NW of Toms Place, CA",1729493042690,1729529967335,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75076721,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75076721&format=geojson,,,,,reviewed,0,6,nc,75076721,",nc75076721,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",16.0,0.022,0.06,174.0,md,earthquake,"M 0.7 - 13 km NW of Toms Place, CA",Point,"[-118.810166666667, 37.6223333333333, 10.53]"
1804,Feature,ak024djzccyv,1.5,"76 km N of Yakutat, Alaska",1729492749928,1729492920889,,https://earthquake.usgs.gov/earthquakes/eventpage/ak024djzccyv,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak024djzccyv&format=geojson,,,,,automatic,0,35,ak,024djzccyv,",ak024djzccyv,",",ak,",",origin,phase-data,",,,0.49,,ml,earthquake,"M 1.5 - 76 km N of Yakutat, Alaska",Point,"[-139.5955, 60.2269, 1]"
1805,Feature,us6000p000,5.7,"52 km S of Labuha, Indonesia",1729492355642,1729578964138,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000p000,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000p000&format=geojson,,,6.364,green,reviewed,0,500,us,6000p000,",us6000p000,usauto6000p000,pt24295001,",",us,usauto,pt,",",internal-moment-tensor,internal-origin,losspager,moment-tensor,origin,phase-data,shakemap,",72.0,1.859,0.67,78.0,mb,earthquake,"M 5.7 - 52 km S of Labuha, Indonesia",Point,"[127.4181, -1.0991, 10]"
1806,Feature,av93024774,-0.48,"98 km N of Karluk, Alaska",1729492040950,1729564725900,,https://earthquake.usgs.gov/earthquakes/eventpage/av93024774,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av93024774&format=geojson,,,,,reviewed,0,0,av,93024774,",av93024774,",",av,",",origin,phase-data,",4.0,0.04878,0.13,215.0,ml,earthquake,"M -0.5 - 98 km N of Karluk, Alaska",Point,"[-154.4945, 58.4535, 3.25]"
1807,Feature,nn00886323,1.1,"9 km ENE of Goldfield, Nevada",1729492015099,1729534862107,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00886323,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00886323&format=geojson,,,,,reviewed,0,19,nn,00886323,",nn00886323,",",nn,",",origin,phase-data,",17.0,0.375,0.1607,117.18,ml,earthquake,"M 1.1 - 9 km ENE of Goldfield, Nevada",Point,"[-117.1405, 37.7422, 12.1]"
1808,Feature,ci40958240,0.13,"11 km SE of Anza, CA",1729491965800,1729517223089,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40958240,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40958240&format=geojson,,,,,reviewed,0,0,ci,40958240,",ci40958240,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",22.0,0.01767,0.07,74.0,ml,earthquake,"M 0.1 - 11 km SE of Anza, CA",Point,"[-116.5855, 33.4838333, 6.08]"
1809,Feature,ak024djz8lyj,1.4,"40 km NE of Whittier, Alaska",1729491722687,1729491880724,,https://earthquake.usgs.gov/earthquakes/eventpage/ak024djz8lyj,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak024djz8lyj&format=geojson,,,,,automatic,0,30,ak,024djz8lyj,",ak024djz8lyj,",",ak,",",origin,phase-data,",,,1.06,,ml,earthquake,"M 1.4 - 40 km NE of Whittier, Alaska",Point,"[-148.1572, 61.0276, 0]"
1810,Feature,nc75076711,0.66,"2 km NNE of The Geysers, CA",1729491396750,1729493669008,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75076711,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75076711&format=geojson,,,,,automatic,0,7,nc,75076711,",nc75076711,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",12.0,0.007598,0.02,99.0,md,earthquake,"M 0.7 - 2 km NNE of The Geysers, CA",Point,"[-122.75016784668, 38.7991676330566, 1.35000002384186]"
1811,Feature,us6000nzzw,4.5,"224 km E of Levuka, Fiji",1729490979122,1729583931040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000nzzw,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000nzzw&format=geojson,,,,,reviewed,0,312,us,6000nzzw,",us6000nzzw,",",us,",",origin,phase-data,",37.0,2.469,0.86,95.0,mb,earthquake,"M 4.5 - 224 km E of Levuka, Fiji",Point,"[-178.562, -17.9663, 569.439]"
1812,Feature,nc75076701,0.76,"9 km NW of The Geysers, CA",1729490967260,1729492033799,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75076701,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75076701&format=geojson,,,,,automatic,0,9,nc,75076701,",nc75076701,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",13.0,0.01536,0.01,195.0,md,earthquake,"M 0.8 - 9 km NW of The Geysers, CA",Point,"[-122.84349822998, 38.8199996948242, 2.29999995231628]"
1813,Feature,av93324918,0.26,"5 km NNW of Dutch Harbor, Alaska",1729490895360,1729564208890,,https://earthquake.usgs.gov/earthquakes/eventpage/av93324918,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av93324918&format=geojson,,,,,reviewed,0,1,av,93324918,",av93324918,",",av,",",origin,phase-data,",6.0,0.06751,0.23,217.0,ml,earthquake,"M 0.3 - 5 km NNW of Dutch Harbor, Alaska",Point,"[-166.5795, 53.9373333333333, 11.26]"
1814,Feature,ak024djytz7l,1.3,"55 km W of Salamatof, Alaska",1729490013131,1729490119594,,https://earthquake.usgs.gov/earthquakes/eventpage/ak024djytz7l,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak024djytz7l&format=geojson,,,,,automatic,0,26,ak,024djytz7l,",ak024djytz7l,",",ak,",",origin,phase-data,",,,0.13,,ml,earthquake,"M 1.3 - 55 km W of Salamatof, Alaska",Point,"[-152.3193, 60.5437, 100.2]"
1815,Feature,ak024djythoo,1.6,"53 km NW of Beluga, Alaska",1729489866005,1729489994555,,https://earthquake.usgs.gov/earthquakes/eventpage/ak024djythoo,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak024djythoo&format=geojson,,,,,automatic,0,39,ak,024djythoo,",ak024djythoo,",",ak,",",origin,phase-data,",,,0.58,,ml,earthquake,"M 1.6 - 53 km NW of Beluga, Alaska",Point,"[-151.6811, 61.5239, 83.6]"
1816,Feature,ci40958224,0.22,"6 km NW of Anza, CA",1729489076430,1729546199637,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40958224,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40958224&format=geojson,1.0,0.0,,,reviewed,0,1,ci,40958224,",ci40958224,",",ci,",",dyfi,nearby-cities,origin,phase-data,scitech-link,",27.0,0.02134,0.14,60.0,ml,earthquake,"M 0.2 - 6 km NW of Anza, CA",Point,"[-116.724, 33.5836667, 13.18]"
1817,Feature,us6000nzzt,5.0,"50 km WSW of Attu Station, Alaska",1729488949196,1730007955652,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000nzzt,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000nzzt&format=geojson,2.0,2.0,5.416,,reviewed,0,385,us,6000nzzt,",ak024djyqcml,us6000nzzt,",",ak,us,",",dyfi,oaf,origin,phase-data,shakemap,",114.0,3.794,0.58,110.0,mb,earthquake,"M 5.0 - 50 km WSW of Attu Station, Alaska",Point,"[172.4989, 52.6667, 43.229]"
1818,Feature,us6000nzzs,4.4,"154 km SE of Atlasovo, Russia",1729488732933,1729502525040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000nzzs,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000nzzs&format=geojson,,,,,reviewed,0,298,us,6000nzzs,",us6000nzzs,",",us,",",origin,phase-data,",70.0,2.422,0.81,152.0,mb,earthquake,"M 4.4 - 154 km SE of Atlasovo, Russia",Point,"[161.5386, 54.7356, 35]"
1819,Feature,hv74505536,1.62,"11 km SE of Pāhala, Hawaii",1729488328290,1729640714920,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74505536,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74505536&format=geojson,,,,,reviewed,0,40,hv,74505536,",hv74505536,",",hv,",",origin,phase-data,",36.0,0.06009,0.12,226.0,md,earthquake,"M 1.6 - 11 km SE of Pāhala, Hawaii",Point,"[-155.405833333333, 19.1273333333333, 33.73]"
1820,Feature,av93024759,-0.22,"81 km NNW of Karluk, Alaska",1729488251370,1729562787560,,https://earthquake.usgs.gov/earthquakes/eventpage/av93024759,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av93024759&format=geojson,,,,,reviewed,0,0,av,93024759,",av93024759,",",av,",",origin,phase-data,",5.0,0.07319,0.21,247.0,ml,earthquake,"M -0.2 - 81 km NNW of Karluk, Alaska",Point,"[-154.940333333333, 58.2561666666667, 18.58]"
1821,Feature,nc75076691,2.29,"15 km E of Seven Trees, CA",1729487821920,1729710568055,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75076691,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75076691&format=geojson,1.0,2.0,,,reviewed,0,81,nc,75076691,",nc75076691,",",nc,",",dyfi,focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",86.0,0.04148,0.07,40.0,md,earthquake,"M 2.3 - 15 km E of Seven Trees, CA",Point,"[-121.668, 37.3003333333333, 6.5]"
1822,Feature,av93324848,-0.37,"69 km WNW of Beluga, Alaska",1729487471600,1729561435390,,https://earthquake.usgs.gov/earthquakes/eventpage/av93324848,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av93324848&format=geojson,,,,,reviewed,0,0,av,93324848,",av93324848,",",av,",",origin,phase-data,",8.0,0.09557,0.06,140.0,ml,earthquake,"M -0.4 - 69 km WNW of Beluga, Alaska",Point,"[-152.304, 61.3485, 3.79]"
1823,Feature,nc75076686,0.76,"3 km W of Cobb, CA",1729487301930,1729488438463,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75076686,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75076686&format=geojson,,,,,automatic,0,9,nc,75076686,",nc75076686,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",8.0,0.01222,0.03,126.0,md,earthquake,"M 0.8 - 3 km W of Cobb, CA",Point,"[-122.76000213623, 38.8209991455078, 1.21000003814697]"
1824,Feature,uw62055711,0.98,"4 km W of Clatskanie, Oregon",1729486009950,1729486815550,,https://earthquake.usgs.gov/earthquakes/eventpage/uw62055711,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw62055711&format=geojson,,,,,reviewed,0,15,uw,62055711,",uw62055711,",",uw,",",origin,phase-data,",13.0,0.03593,0.21,79.0,md,earthquake,"M 1.0 - 4 km W of Clatskanie, Oregon",Point,"[-123.2685, 46.100833333333334, 25.48]"
1825,Feature,mb90063893,0.62,"28 km W of Hebgen Lake Estates, Montana",1729485941050,1729522597360,,https://earthquake.usgs.gov/earthquakes/eventpage/mb90063893,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=mb90063893&format=geojson,,,,,reviewed,0,6,mb,90063893,",mb90063893,",",mb,",",origin,phase-data,",15.0,0.08869,0.16,92.0,ml,earthquake,"M 0.6 - 28 km W of Hebgen Lake Estates, Montana",Point,"[-111.545666666667, 44.7976666666667, 11.64]"
1826,Feature,uw62055706,1.6400000000000001,"5 km W of Clatskanie, Oregon",1729485846470,1729487034710,,https://earthquake.usgs.gov/earthquakes/eventpage/uw62055706,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw62055706&format=geojson,,,,,reviewed,0,41,uw,62055706,",uw62055706,",",uw,",",origin,phase-data,",39.0,0.0436,0.21,28.0,ml,earthquake,"M 1.6 - 5 km W of Clatskanie, Oregon",Point,"[-123.27533333333334, 46.1095, 23.99]"
1827,Feature,av93024749,-0.96,"85 km NNW of Karluk, Alaska",1729485735700,1729560994600,,https://earthquake.usgs.gov/earthquakes/eventpage/av93024749,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av93024749&format=geojson,,,,,reviewed,0,0,av,93024749,",av93024749,",",av,",",origin,phase-data,",5.0,0.05177,0.11,113.0,ml,earthquake,"M -1.0 - 85 km NNW of Karluk, Alaska",Point,"[-155.1065, 58.25, 8.72]"
